station_id,nearest_station,nearest_line,cluster,quad_mobility_subway_label,quad_hidden_visual_label,quad_temporal_visual_label,quad_signature,axis_mobility_demand_score,axis_observed_subway_score,axis_hidden_gap_score,axis_visual_morphology_score,axis_temporal_dynamics_score,surrounding_total_flow,subway_total_activity,mobility_minus_subway_gap,outer_1km_plus_share
2817,송파,8호선,3,Hidden Transit Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M+S-H+V+T+,0.30898649926476834,0.09129092947492008,0.41008430344367425,0.7748707053750655,0.3410777719809928,120482412.71,74271161,0.2340728410442165,0.0
2745,신풍,7호선,4,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M+S+H+V+T+,0.3331634301614805,0.12207952199093157,0.3986777777804246,0.7045376641952668,0.3532607458261483,124199873.96,99318543,0.2133784431782975,0.0
420,혜화,4호선,1,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,0.45183187321005003,0.4029770852495934,0.37194484032967035,0.198056779428936,0.46536746251122274,181611425.6,327836575,0.0883731242350262,0.0551632418329521
2548,천호(풍납토성),5호선,2,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,0.3438917615406876,0.2483591956823583,0.3588048585460903,0.7563078513579299,0.38330730503997246,144064688.28,202050593,0.1410386195482601,0.0
2559,개롱,5호선,3,Hidden Transit Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S-H+V-T+,0.32544988494181565,0.08156692116890969,0.45046706732019287,0.5910292616666892,0.33085652022132567,117179488.02,66360408,0.2348282650144906,0.0522823578044167
4710,정릉,우이신설선,1,Hidden Transit Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S-H+V-T+,0.3080845361478283,0.027065667169657352,0.4856711326937204,0.19394781826448798,0.30555102340268714,109561465.58,22022112,0.2686439499689728,0.0739523019074969
217,잠실새내,2호선,2,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,0.3739318560052258,0.2830268716615539,0.3450156183882614,0.7339048929367693,0.39579182507044897,147618715.86,230253718,0.1160213592080486,0.0
2547,광나루(장신대),5호선,2,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,0.38503986171231486,0.1631329917217342,0.46938073833494875,0.2728201117463909,0.3345440834077658,125636623.54,132716690,0.1762262461033857,0.119278985838304
2723,면목,7호선,0,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,0.3541701872908457,0.17827651972007055,0.4424493887526747,0.5703952053739424,0.35887399509883405,127345932.81,145036374,0.165724084706675,0.0916210209666295
2644,돌곶이,6호선,4,Hidden Transit Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S-H+V-T+,0.3239769876898207,0.10744225438132032,0.5549579114662829,0.41982681476469424,0.32733141683821987,116805409.42,87410716,0.20793717885971,0.2083625485399202
2533,서대문,5호선,4,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,M+S+H-V-T+,0.3102424049818031,0.1949630788182942,0.36549679724932893,0.580974195151309,0.3823398694750145,128871339.53,158611357,0.1531795331013981,0.0
2631,이태원,6호선,4,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,0.3115628877950873,0.1615311980467711,0.37551090980033647,0.5129183617108297,0.32462082013528903,123250074.33,131413586,0.1713477322115209,0.0
335,대치,3호선,3,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M+S+H+V+T+,0.27614264427886775,0.13491575017055008,0.3839606576110465,0.8808620218246638,0.3310066772423357,119093914.8,109761174,0.1866777676862926,0.0
4138,중앙보훈병원,9호선(연장),1,Hidden Transit Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S-H+V-T+,0.4999438511660401,0.07358522905266406,0.8265350949151173,0.13663128460720267,0.2990150687719091,111209893.78,59867078,0.2266004414994352,0.5501715076811217
2632,한강진,6호선,1,Hidden Transit Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S-H+V-T+,0.3166665830450968,0.10909194315042117,0.3995515678087392,0.23124599596740628,0.3066592558719955,115464183.94,88752784,0.2026455984462016,0.0088818938046876
232,구로디지털단지,2호선,0,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,0.721419817784511,0.6482028915349057,0.40692367064849344,0.5716858035771865,0.8333528855554645,290029165.87,527334634,0.1375390278319765,0.0654703815495271
2539,신금호,5호선,4,Hidden Transit Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S-H+V-T+,0.26815079175431084,0.0745367500855659,0.4044191376129708,0.510868150829505,0.31498959023288875,110527048.83,60641167,0.2237947599581669,0.0
432,총신대입구(이수),4호선,4,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,M+S+H-V-T+,0.3151732481676416,0.2148628610749582,0.35566666024392696,0.6463523819655079,0.36414092142470533,129631965.36,174800387,0.1353451133778091,0.0
4128,삼성중앙,9호선(연장),0,Hidden Transit Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M+S-H+V+T+,0.25651160164062997,0.06082990282140223,0.4084732048326894,0.8616970126649334,0.3135957135638659,108187856.52,49490263,0.2311498900386909,0.0
2621,마포구청,6호선,2,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,0.3222350549247425,0.15610086372970888,0.38229998191422493,0.6123726003837809,0.3288273911839691,119860594.55,126995857,0.1675744551494806,0.0116018749549912
227,낙성대,2호선,1,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,M+S+H-V-T+,0.42317220140166784,0.3241584849845063,0.3596924976130726,0.28796885058565785,0.4133134314549643,149104979.81,263715437,0.0789254672023567,0.0459474001386808
2821,복정,8호선,1,Hidden Transit Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S-H+V-T+,0.360718188341118,0.07161268968595803,0.7549042546475948,0.36941346389142565,0.29462104067582406,108702649.53,58262362,0.2217649444690368,0.4599536235425558
2555,둔촌동,5호선,0,Hidden Transit Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M+S-H+V+T+,0.28807940463433895,0.11527298180986881,0.38672686108358323,0.7731827021278393,0.3194068124345756,113708171.79,93781232,0.1916963786927271,0.0
2742,장승배기,7호선,4,Hidden Transit Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S-H+V-T+,0.2922009480524501,0.11304100576639406,0.3862391382821484,0.6151851650671539,0.3220033770967131,112560313.86,91965457,0.1908115229532015,0.0
228,서울대입구(관악구청),2호선,4,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,M+S+H-V-T+,0.5532568426676316,0.5610823188424332,0.3097856445164663,0.5193524928705554,0.6169044462497189,226481265.15,456459609,0.0521050434399781,0.0
2726,중곡,7호선,1,Hidden Transit Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S-H+V-T+,0.3211814900057794,0.1138107604672885,0.4539818592316504,0.3900692547753509,0.3105071704008542,112011496.63,92591674,0.1885515394175224,0.0902477519195343
2724,사가정,7호선,1,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,0.3737599186399918,0.18515596212480442,0.4001836095263551,0.28568638276500147,0.3239321490850118,119710464.12,150632993,0.1381117006467868,0.0562403926798842
4119,흑석(중앙대입구),9호선,2,Hidden Transit Demand,Behavioral Hidden Demand,Stable Low-Intensity Area,M+S-H+V-T-,0.2798939741722104,0.058450745610909814,0.42385993209515943,0.5155163843363251,0.27055909148554846,102904220.32,47554752,0.2191821452436614,0.0287575296795174
4704,가오리,우이신설선,1,Hidden Transit Demand,Behavioral Hidden Demand,Stable Low-Intensity Area,M+S-H+V-T-,0.2814115498328685,0.024535476435484004,0.4300056148595125,0.27042989168741793,0.2667901227589774,98729262.22,19963731,0.2417609573901456,0.0205167710611096
4124,사평,9호선,3,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M-S-H+V+T+,0.23142299464855995,0.020729298883612978,0.4151642390762559,0.839999154132755,0.2804573991426467,97890337.08,16867299,0.2432891626672509,0.0
2552,명일,5호선,0,Hidden Transit Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M+S-H+V+T+,0.26268197409129246,0.10645365410823102,0.3806133293066328,0.6949612748666872,0.30185522669382614,106375456.63,86606462,0.1806048454166683,0.0
4131,삼전,9호선(연장),0,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M-S-H+V+T+,0.25262599891564397,0.05609353970395687,0.3997125319338806,0.7316604895831224,0.2829697189520692,100590115.71,45637099,0.2152557557603419,0.0
2758,상동,7호선,3,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M-S-H+V+T+,0.25195411052219224,0.07721278828957132,0.3909539275185389,0.8535406058790512,0.283547596955444,102515787.98,62818199,0.1993653742478315,0.0
2741,상도,7호선,4,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,M+S+H-V-T+,0.28315541890747914,0.12850099244955673,0.37194264605813365,0.4680898125662198,0.3026390571508023,108277828.38,104542589,0.1637231051676797,0.0008298266722219
4118,노들,9호선,2,Hidden Transit Demand,Behavioral Hidden Demand,Stable Low-Intensity Area,M+S-H+V-T-,0.2729449761553519,0.026580559095374313,0.4388130163791555,0.6112068923238692,0.26561112315901025,96622514.7,21627463,0.2339953256470659,0.0376375982481027
4108,증미,9호선,2,Hidden Transit Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S-H+V-T+,0.29332839791705345,0.03943226307920169,0.48513301053281926,0.5801458114973637,0.2735920756372508,97890754.79,32082684,0.2245873326989651,0.1050150499100059
2731,청담,7호선,2,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,M+S+H-V-T+,0.3147435451701118,0.22331307056418367,0.3376043250549559,0.6769350626692457,0.3317368999847165,120675629.21,181674869,0.1025753496633014,0.0
4130,종합운동장,9호선(연장),2,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Stable Dense Urban Area,M-S-H+V+T-,0.24695805011843783,0.05050319737182935,0.3996130983059807,0.7834106478168856,0.2667110249946092,98464883.75,41089199,0.2150753573535209,0.0
2743,신대방삼거리,7호선,4,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,0.28615284971993243,0.17512746767828816,0.42268027888994586,0.4895048643626565,0.32478710319046444,112795367.11,142474532,0.129363312013967,0.0919775597687666
2647,화랑대(서울여대입구),6호선,4,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,0.29811979860990145,0.12787829230663836,0.39034957549651544,0.37130226744818057,0.29677827876693463,106649946.97,104036005,0.1599255435473296,0.0276472091526629
2615,연신내,6호선,1,Low Demand / Peripheral,Behavioral Hidden Demand,Stable Low-Intensity Area,M-S-H+V-T-,0.24854439254180005,0.0,0.5017710956221917,0.16641940932368118,0.24364323619652642,93006426.98,3434,0.2507569543319379,0.1079108886975974
4134,송파나루,9호선(연장),3,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M-S-H+V+T+,0.23100954895190778,0.04315521792669172,0.40014191995192006,0.8335746866006839,0.27285200687953093,96112123.17,35111412,0.2160347770632787,0.0
207,상왕십리,2호선,0,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,0.2599934744464063,0.15783006051849496,0.35509769023034565,0.8053442309370991,0.30981696098697137,108247930.54,128402607,0.1343128541095234,0.0
2612,역촌,6호선,0,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Stable Dense Urban Area,M-S-H+V+T-,0.2393826480527126,0.04641965751548684,0.39720850321558576,0.68612220162745,0.27009756455771616,95354378.32,37767125,0.2107127977997916,0.0
2540,행당,5호선,4,Low Demand / Peripheral,Behavioral Hidden Demand,Dynamic Behavioral Area,M-S-H+V-T+,0.24086575589396686,0.09023654535641017,0.3787977672817155,0.5685078566371585,0.28840591293273593,99189997.65,73413390,0.1773109447142884,0.0
240,신촌,2호선,5,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,0.3657537031904949,0.4505864252389091,0.2760792023795012,0.8049497907834998,0.42209347452074303,163267181.77,366568106,-0.0090471903619677,0.0
4126,언주,9호선(연장),0,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M-S-H+V+T+,0.22974916775812942,0.08984665342746649,0.3782965014351512,0.8195308217914431,0.2849997772205544,98711488.42,73096202,0.1764015183760985,0.0
2523,양평,5호선,3,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M-S-H+V+T+,0.2523397130182404,0.07661875095861022,0.3830842080661083,0.7917841356356689,0.2840146590894363,97038861.95,62334933,0.185087660748578,0.0
2737,내방,7호선,4,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,M+S+H-V-T+,0.27918980810972316,0.156373183798369,0.352667581978699,0.6115562279987403,0.3075132509190948,106087718.5,127217397,0.1299040070599037,0.0
4115,여의도,9호선,3,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M-S+H-V+T+,0.22318707371047017,0.12677762459353936,0.3633858500027208,0.8711587894489827,0.3197574307968897,102349764.59,103140581,0.1493497269461354,0.0
2730,뚝섬유원지,7호선,2,Hidden Transit Demand,Visually Dense but Transit-Captured,Stable Dense Urban Area,M+S-H-V+T-,0.29751446008470206,0.10450899454416687,0.37152735974651624,0.6984648777691983,0.26892364565410914,99588489.38,85024427,0.1641205385711154,0.0
4123,고속터미널,9호선,2,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.23835125104294572,0.12226201601762453,0.3635563074392049,0.7777952030752372,0.2709742057323086,100800660.32,99467007,0.149658980974395,0.0
4122,신반포,9호선,2,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Stable Dense Urban Area,M-S-H+V+T-,0.23522512423621747,0.02211768502909926,0.4015376482369027,0.695695079907731,0.252326431361245,89297036.8,17996790,0.2185669904028065,0.0
223,교대(법원.검찰청),2호선,0,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,0.31963162522738947,0.39490349955343945,0.27090243438848,0.7914500992523639,0.3922641958559964,139301573.28,321268487,-0.0184391910139197,0.0
247,도림천,2호선,3,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Stable Dense Urban Area,M-S-H+V+T-,0.23179828526674134,0.01339408482582314,0.3997986990137064,0.7908448028104071,0.25076132745563856,84922454.67,10899897,0.2154120852059157,0.0
2755,춘의,7호선,0,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Stable Dense Urban Area,M-S-H+V+T-,0.2525460912412698,0.05009418747760687,0.6253389296799781,0.7893010434452602,0.2673873560892967,87380292.53,40756458,0.1853858634929601,0.3166925253826453
235,문래,2호선,3,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,0.2618534508670791,0.21872219721529756,0.3181526964382975,0.8988380287587945,0.321190751615905,105988303.36,177940065,0.0672850471104252,0.0
2734,논현,7호선,0,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M-S+H-V+T+,0.24113059590731992,0.21269578261361302,0.31867378068515867,0.7819975157320715,0.29985483230445215,104117075.17,173037408,0.0682304291701834,0.0
4113,당산,9호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M-S-H-V+T+,0.22125113519138143,0.11395374263929604,0.3554610484525964,0.7061645299109004,0.2745653117827526,92332063.1,92707994,0.1349720802263187,0.0
158,청량리(서울시립대입구),1호선,0,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.23585354200872094,0.18442998710958933,0.32808284882182454,0.877031506935921,0.26787426068338877,99994100.51,150042392,0.085300920686724,0.0
315,무악재,3호선,1,Hidden Transit Demand,Behavioral Hidden Demand,Stable Low-Intensity Area,M+S-H+V-T-,0.2880023547759954,0.046477978802738115,0.6884842183398794,0.06728363121144895,0.2264704962242592,84474111.95,37814571,0.1811107854831757,0.4023790766823207
2537,동대문역사문화공원,5호선,5,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Stable Dense Urban Area,M-S-H+V+T-,0.17941827749309996,0.03473444934188295,0.3855337613581188,0.9508351369615418,0.246547754504202,83250500.50999999,28260881,0.18953178614795,0.0
4112,선유도,9호선,2,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Stable Dense Urban Area,M-S-H+V+T-,0.23286470443189342,0.043052239294968,0.3817292612296067,0.6940112708650711,0.24142680233345057,83771774.48,35027636,0.1826294355405223,0.0
242,아현,2호선,4,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.22273026384628078,0.11989498992005805,0.34959884259262475,0.5930468675921502,0.2632675371958898,90603253.94,97541365,0.1243365173897717,0.0
4104,신방화,9호선,0,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Stable Dense Urban Area,M-S-H+V+T-,0.21498293837608945,0.03972135946047842,0.38130309211718333,0.7182208444223416,0.24029070113319206,82260342.51,32317872,0.1818562541677692,0.0
233,대림(구로구청),2호선,0,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,0.2785053515510377,0.28841877091539114,0.2868443113544977,0.7463586397239547,0.3115780394713796,110737251.13,234640179,0.0104835111658705,0.0
2814,몽촌토성(평화의문),8호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.19984455265413248,0.07660089785453322,0.3643549804712994,0.8186467586304407,0.24377425685283305,84518347.45,62320409,0.1511079811326285,0.0
421,동대문,4호선,5,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.21495945801194827,0.20955853717226158,0.311884619925692,0.7448634531157613,0.26475262462111476,98425519.35,170485171,0.055913129575202,0.0
2727,군자(능동),7호선,0,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.2230169032315641,0.147180481116251,0.33476649567258504,0.7977209837316862,0.26040783357614483,90741639.41,119738876,0.0974267906674988,0.0
214,강변(동서울터미널),2호선,2,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,0.3691806756622038,0.44234611510241606,0.2476266536980109,0.7241542019687924,0.3704185608657052,137671871.79,359864383,-0.0703070104736582,0.0069504990203053
2713,수락산,7호선,1,Observed Core Demand,Low Visual / Low Hidden,Stable Low-Intensity Area,M+S+H-V-T-,0.2716729854187218,0.149856346001083,0.3426631893541507,0.15072534600175894,0.2360850982104654,89803727.23,121915767,0.0922041694151022,0.014095858257174
2736,고속터미널,7호선,5,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.22257200549507203,0.19065581463940692,0.3152217966257258,0.7790871189559672,0.2669138737867064,93693814.26,155107277,0.0619676341998557,0.0
336,학여울,3호선,3,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Stable Dense Urban Area,M-S-H+V+T-,0.20062916429616703,0.02770083031328055,0.38090403203023315,0.8220181674443817,0.22238714572811866,77566824.15,22538835,0.1811322556027756,0.0
2531,애오개,5호선,4,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.20177124501866048,0.07528044299131847,0.3593420822938631,0.5960917771185607,0.24183820651464916,80682684.52,61246182,0.1420132828513244,0.0
4705,화계,우이신설선,1,Low Demand / Peripheral,Behavioral Hidden Demand,Stable Low-Intensity Area,M-S-H+V-T-,0.23244768477300654,0.019235087246788386,0.40618565344372887,0.30547652402109254,0.20067108257604704,75904011.81,15651716,0.1850828873344729,0.0302237910130826
332,양재(서초구청),3호선,0,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,0.3233515936747345,0.44395479606339844,0.2346518858750962,0.6997415608123133,0.387900973971943,133145229.05,361173090,-0.0842070940495268,0.0
2527,여의도,5호선,3,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M-S+H-V+T+,0.22095111259303804,0.2845299508481452,0.2776398160305419,0.8932219552337967,0.32855410096031906,103155100.96,231476515,-0.0062158321760413,0.0
4708,솔샘,우이신설선,1,Low Demand / Peripheral,Behavioral Hidden Demand,Stable Low-Intensity Area,M-S-H+V-T-,0.23049344723275436,0.03467768423955052,0.37950863856955935,0.05893825693041837,0.20142075604454576,76139489.93,28214701,0.1702796949835527,0.0059997626779478
219,삼성(무역센터),2호선,0,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,0.4077669800342157,0.5994875773156705,0.22129566117806015,0.9535760984265573,0.5235819880821625,181500432.71,487703362,-0.1084387519642239,0.0
2751,천왕,7호선,1,Hidden Transit Demand,Low Visual / Low Hidden,Stable Low-Intensity Area,M+S-H-V-T-,0.2968067137852933,0.10707668859735629,0.36695197766181253,0.21408567752483218,0.22444558691141175,81644003.02,87113318,0.1128273498772569,0.030999248767604
2530,공덕,5호선,5,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.19978050849901227,0.15400321004564027,0.32406456796819855,0.7136166294102071,0.2579279173599374,86103798.05,125289357,0.0780107163618559,0.0
209,한양대,2호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.20809324711435,0.11691571814460862,0.3384965269193718,0.7075839912940592,0.2219901612751747,82088040.33,95117644,0.1041940353967167,0.0
4137,둔촌오륜,9호선(연장),1,Hidden Transit Demand,Behavioral Hidden Demand,Stable Low-Intensity Area,M+S-H+V-T-,0.2664116791670273,0.011878192312538201,0.4973278005621714,0.39035804079103287,0.20937423894714013,72897256.17,9666676,0.1842753994670399,0.1500343869527016
206,신당,2호선,0,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.20784030621632352,0.17186450191707417,0.31513298975178683,0.7951856463007304,0.2499626561894284,86714066.8,139820018,0.06180651548266,0.0
433,사당,4호선,0,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Dynamic Behavioral Area,M-S+H-V-T+,0.22507218583195296,0.26986795636979166,0.27820507583955617,0.6248349273792139,0.27337283064892476,98133101.93,219548572,-0.0051903041817421,0.0
210,뚝섬,2호선,3,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M-S+H-V+T+,0.22754594950665055,0.24375377581504426,0.28710671777497415,0.8330080136525514,0.282195574263246,94463480.91,198303955,0.0109595845144281,0.0
328,잠원,3호선,2,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.20886117750538488,0.06365328813631475,0.35855435998254787,0.5577099787568156,0.21029993852813353,75874352.13,51787166,0.1405841501426032,0.0
2613,불광,6호선,4,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.16591604381930888,0.057934704366418996,0.3603964036419153,0.6969131029228368,0.21791133121790565,74999090.47,47134938,0.1439260954026011,0.0
2520,신정(은행정),5호선,0,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.2085811057006401,0.14761782808072185,0.3219539208493851,0.8417650456670417,0.23893092989356168,82341978.2,120094670,0.0741814547163045,0.0
316,독립문,3호선,1,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.2394797435382299,0.08708055440162067,0.3470857198511141,0.11279156609678664,0.21202917119899164,76282015.39,70845903,0.1182638308019306,0.0010911030545597
337,대청,3호선,3,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Stable Dense Urban Area,M-S-H+V+T-,0.2160788440338016,0.11043156883511657,0.3874511725429202,0.7734562847848039,0.21995911478544614,78071040.63,89842607,0.0997706394342403,0.0672298863656122
224,서초,2호선,4,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,0.23043144516972341,0.24044849190359208,0.2842206869094328,0.619029031834194,0.2675587799339637,91317917.89,195615014,0.0057235755185197,0.0
2715,노원,7호선,0,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.2168409812868583,0.246075038275542,0.28133124478716576,0.7827065348258421,0.2491218879089233,91459464.65,200192367,0.0004813776175942,0.0
2511,방화,5호선,2,Hidden Transit Demand,Behavioral Hidden Demand,Stable Low-Intensity Area,M+S-H+V-T-,0.2610033710525331,0.07375183548845954,0.4154944545976213,0.37522000451857224,0.19163362539789483,73761149.69,60002617,0.124747526364131,0.0859055415571844
212,건대입구,2호선,0,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,0.31418876696068987,0.4983681919922911,0.20820698799300583,0.8689819066724461,0.36420812823866194,135515272.23,405439911,-0.1321850019990776,0.0
157,제기동,1호선,0,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.19512138820958017,0.15570044358289,0.3150150734082996,0.8887353337149678,0.23006090104905724,80682427.6,126670104,0.0615925846329816,0.0
4117,노량진,9호선,3,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.19055320704582637,0.15612366442011952,0.31392639526064975,0.7769444165928837,0.23507947573874488,80110889.5,127014406,0.0596174399306831,0.0
2628,효창공원앞,6호선,4,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.1733356234213286,0.08072323539222953,0.34507067989630846,0.6504748082478904,0.21283011001029983,73151698.37,65674046,0.116121255073649,0.0
4703,4.19민주묘지,우이신설선,1,Hidden Transit Demand,Behavioral Hidden Demand,Stable Low-Intensity Area,M+S-H+V-T-,0.2593660057471223,0.01840812123888098,0.3784961988780295,0.19037150618005125,0.1690950825861483,68407012.76,14978956,0.1655529047118442,0.0080835482750876
2720,먹골,7호선,4,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.2027049389688917,0.11872386120228387,0.32758921800939694,0.47885896635713987,0.21489981457719978,75466216.05,96588619,0.0844053462819632,0.0
2630,녹사평(용산구청),6호선,4,Low Demand / Peripheral,Behavioral Hidden Demand,Stable Low-Intensity Area,M-S-H+V-T-,0.20512059903291777,0.06772992841449807,0.4588250360697268,0.5177603135461603,0.1888581505011214,71320654.14999999,55103627,0.1241426429037076,0.143024951209032
322,동대입구,3호선,4,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.1843319022481357,0.11216051240581952,0.33027748137645474,0.687703826747378,0.20677412071719153,74845248.71,91249151,0.0892825537094193,0.0
220,선릉,2호선,0,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,0.31403585034370324,0.5355617109757564,0.19756007411662313,0.9129941790513235,0.4096884415726884,142099056.42,435697880,-0.1515012669430928,0.0
